entity_id,state,last_changed
sensor.sunvec_potencia_ct,-6116,2025-03-13T00:58:49.454Z
sensor.sunvec_potencia_ct,-6372,2025-03-13T00:59:49.444Z
sensor.sunvec_potencia_ct,-6460,2025-03-13T01:00:49.460Z
sensor.sunvec_potencia_ct,-6236,2025-03-13T01:01:49.458Z
sensor.sunvec_potencia_ct,-6388,2025-03-13T01:02:49.450Z
sensor.sunvec_potencia_ct,-6332,2025-03-13T01:03:49.444Z
sensor.sunvec_potencia_ct,-6260,2025-03-13T01:04:49.456Z
sensor.sunvec_potencia_ct,-6432,2025-03-13T01:05:49.452Z
sensor.sunvec_potencia_ct,-6436,2025-03-13T01:06:49.447Z
sensor.sunvec_potencia_ct,-6184,2025-03-13T01:07:49.421Z
sensor.sunvec_potencia_ct,-6368,2025-03-13T01:08:49.437Z
sensor.sunvec_potencia_ct,-6340,2025-03-13T01:09:49.455Z
sensor.sunvec_potencia_ct,-6024,2025-03-13T01:10:49.432Z
sensor.sunvec_potencia_ct,-6424,2025-03-13T01:11:49.449Z
sensor.sunvec_potencia_ct,-6504,2025-03-13T01:12:49.434Z
sensor.sunvec_potencia_ct,-6388,2025-03-13T01:13:49.436Z
sensor.sunvec_potencia_ct,-6320,2025-03-13T01:14:49.452Z
sensor.sunvec_potencia_ct,-6256,2025-03-13T01:15:49.439Z
sensor.sunvec_potencia_ct,-5476,2025-03-13T01:16:49.427Z
sensor.sunvec_potencia_ct,-5780,2025-03-13T01:17:49.436Z
sensor.sunvec_potencia_ct,-5740,2025-03-13T01:18:49.443Z
sensor.sunvec_potencia_ct,-5564,2025-03-13T01:19:49.430Z
sensor.sunvec_potencia_ct,-5744,2025-03-13T01:20:49.423Z
sensor.sunvec_potencia_ct,-5920,2025-03-13T01:21:49.421Z
sensor.sunvec_potencia_ct,-5808,2025-03-13T01:22:49.413Z
sensor.sunvec_potencia_ct,-6052,2025-03-13T01:23:49.412Z
sensor.sunvec_potencia_ct,-5928,2025-03-13T01:24:49.413Z
sensor.sunvec_potencia_ct,-5816,2025-03-13T01:25:49.421Z
sensor.sunvec_potencia_ct,-5972,2025-03-13T01:26:49.405Z
sensor.sunvec_potencia_ct,-5796,2025-03-13T01:28:49.397Z
sensor.sunvec_potencia_ct,-6104,2025-03-13T01:29:49.413Z
sensor.sunvec_potencia_ct,-5900,2025-03-13T01:30:49.421Z
sensor.sunvec_potencia_ct,-7648,2025-03-13T01:31:49.401Z
sensor.sunvec_potencia_ct,-7852,2025-03-13T01:32:49.408Z
sensor.sunvec_potencia_ct,-7836,2025-03-13T01:33:49.394Z
sensor.sunvec_potencia_ct,-7780,2025-03-13T01:34:49.408Z
sensor.sunvec_potencia_ct,-7920,2025-03-13T01:35:49.404Z
sensor.sunvec_potencia_ct,-5892,2025-03-13T01:36:49.389Z
sensor.sunvec_potencia_ct,-5852,2025-03-13T01:37:49.405Z
sensor.sunvec_potencia_ct,-5892,2025-03-13T01:38:49.412Z
sensor.sunvec_potencia_ct,-6024,2025-03-13T01:39:49.389Z
sensor.sunvec_potencia_ct,-6036,2025-03-13T01:40:49.404Z
sensor.sunvec_potencia_ct,-5844,2025-03-13T01:41:49.479Z
sensor.sunvec_potencia_ct,-5632,2025-03-13T01:42:49.416Z
sensor.sunvec_potencia_ct,-5836,2025-03-13T01:43:49.389Z
sensor.sunvec_potencia_ct,-5984,2025-03-13T01:44:49.404Z
sensor.sunvec_potencia_ct,-5752,2025-03-13T01:45:49.394Z
sensor.sunvec_potencia_ct,-5988,2025-03-13T01:46:49.381Z
sensor.sunvec_potencia_ct,-5916,2025-03-13T01:47:49.383Z
sensor.sunvec_potencia_ct,-5876,2025-03-13T01:48:49.400Z
sensor.sunvec_potencia_ct,-5736,2025-03-13T01:49:49.387Z
sensor.sunvec_potencia_ct,-5884,2025-03-13T01:50:49.392Z
sensor.sunvec_potencia_ct,-5736,2025-03-13T01:51:49.380Z
sensor.sunvec_potencia_ct,-5844,2025-03-13T01:52:49.394Z
sensor.sunvec_potencia_ct,-5900,2025-03-13T01:53:49.392Z
sensor.sunvec_potencia_ct,-5780,2025-03-13T01:54:49.377Z
sensor.sunvec_potencia_ct,-6092,2025-03-13T01:55:49.391Z
sensor.sunvec_potencia_ct,-5932,2025-03-13T01:56:49.386Z
sensor.sunvec_potencia_ct,-5812,2025-03-13T01:57:49.384Z
sensor.sunvec_potencia_ct,-6000,2025-03-13T01:58:49.389Z
sensor.sunvec_potencia_ct,-5836,2025-03-13T01:59:49.367Z
sensor.sunvec_potencia_ct,-5768,2025-03-13T02:00:49.386Z
sensor.sunvec_potencia_ct,-5996,2025-03-13T02:01:49.367Z
sensor.sunvec_potencia_ct,-5828,2025-03-13T02:02:49.372Z
sensor.sunvec_potencia_ct,-5796,2025-03-13T02:03:49.399Z
sensor.sunvec_potencia_ct,-6052,2025-03-13T02:04:49.398Z
sensor.sunvec_potencia_ct,-5936,2025-03-13T02:06:49.377Z
sensor.sunvec_potencia_ct,-6004,2025-03-13T02:07:49.369Z
sensor.sunvec_potencia_ct,-6016,2025-03-13T02:08:49.371Z
sensor.sunvec_potencia_ct,-6032,2025-03-13T02:09:49.389Z
sensor.sunvec_potencia_ct,-5868,2025-03-13T02:10:49.374Z
sensor.sunvec_potencia_ct,-5764,2025-03-13T02:11:49.376Z
sensor.sunvec_potencia_ct,-5780,2025-03-13T02:12:49.352Z
sensor.sunvec_potencia_ct,-5700,2025-03-13T02:13:49.352Z
sensor.sunvec_potencia_ct,-5508,2025-03-13T02:14:50.373Z
sensor.sunvec_potencia_ct,-5796,2025-03-13T02:15:49.359Z
sensor.sunvec_potencia_ct,-5764,2025-03-13T02:16:49.355Z
sensor.sunvec_potencia_ct,-7108,2025-03-13T02:17:49.364Z
sensor.sunvec_potencia_ct,-5844,2025-03-13T02:18:49.366Z
sensor.sunvec_potencia_ct,-5972,2025-03-13T02:19:49.346Z
sensor.sunvec_potencia_ct,-5880,2025-03-13T02:20:49.366Z
sensor.sunvec_potencia_ct,-5828,2025-03-13T02:21:49.366Z
sensor.sunvec_potencia_ct,-5908,2025-03-13T02:22:49.344Z
sensor.sunvec_potencia_ct,-5880,2025-03-13T02:23:49.359Z
sensor.sunvec_potencia_ct,-6088,2025-03-13T02:25:49.353Z
sensor.sunvec_potencia_ct,-6044,2025-03-13T02:26:49.340Z
sensor.sunvec_potencia_ct,-6160,2025-03-13T02:27:50.365Z
sensor.sunvec_potencia_ct,-5940,2025-03-13T02:28:49.353Z
sensor.sunvec_potencia_ct,-6032,2025-03-13T02:29:49.372Z
sensor.sunvec_potencia_ct,-5908,2025-03-13T02:30:49.356Z
sensor.sunvec_potencia_ct,-5792,2025-03-13T02:31:49.369Z
sensor.sunvec_potencia_ct,-5800,2025-03-13T02:32:49.337Z
sensor.sunvec_potencia_ct,-5764,2025-03-13T02:33:49.348Z
sensor.sunvec_potencia_ct,-5828,2025-03-13T02:34:49.350Z
sensor.sunvec_potencia_ct,-5908,2025-03-13T02:35:49.359Z
sensor.sunvec_potencia_ct,-5920,2025-03-13T02:36:49.357Z
sensor.sunvec_potencia_ct,-5888,2025-03-13T02:38:49.338Z
sensor.sunvec_potencia_ct,-5692,2025-03-13T02:39:49.326Z
sensor.sunvec_potencia_ct,-6156,2025-03-13T02:40:50.352Z
sensor.sunvec_potencia_ct,-6192,2025-03-13T02:41:49.354Z
sensor.sunvec_potencia_ct,-6448,2025-03-13T02:42:49.335Z
sensor.sunvec_potencia_ct,-6324,2025-03-13T02:43:49.324Z
sensor.sunvec_potencia_ct,-6332,2025-03-13T02:44:49.344Z
sensor.sunvec_potencia_ct,-6488,2025-03-13T02:45:49.315Z
sensor.sunvec_potencia_ct,-6512,2025-03-13T02:46:49.330Z
sensor.sunvec_potencia_ct,-6376,2025-03-13T02:47:49.352Z
sensor.sunvec_potencia_ct,-6492,2025-03-13T02:48:49.361Z
sensor.sunvec_potencia_ct,-7224,2025-03-13T02:49:49.331Z
sensor.sunvec_potencia_ct,-15920,2025-03-13T02:50:49.328Z
sensor.sunvec_potencia_ct,-16184,2025-03-13T02:51:49.326Z
sensor.sunvec_potencia_ct,-16240,2025-03-13T02:52:49.312Z
sensor.sunvec_potencia_ct,-16248,2025-03-13T02:53:49.322Z
sensor.sunvec_potencia_ct,-16344,2025-03-13T02:54:49.324Z
sensor.sunvec_potencia_ct,-16296,2025-03-13T02:55:49.327Z
sensor.sunvec_potencia_ct,-16552,2025-03-13T02:56:49.321Z
sensor.sunvec_potencia_ct,-16408,2025-03-13T02:57:49.311Z
sensor.sunvec_potencia_ct,-16252,2025-03-13T02:58:49.329Z
sensor.sunvec_potencia_ct,-16332,2025-03-13T02:59:49.310Z
sensor.sunvec_potencia_ct,-16292,2025-03-13T03:00:49.320Z
sensor.sunvec_potencia_ct,-16524,2025-03-13T03:01:49.315Z
sensor.sunvec_potencia_ct,-16620,2025-03-13T03:02:49.312Z
sensor.sunvec_potencia_ct,-16500,2025-03-13T03:03:49.348Z
sensor.sunvec_potencia_ct,-16412,2025-03-13T03:04:49.314Z
sensor.sunvec_potencia_ct,-16668,2025-03-13T03:05:49.314Z
sensor.sunvec_potencia_ct,-16680,2025-03-13T03:06:49.314Z
sensor.sunvec_potencia_ct,-16760,2025-03-13T03:07:49.318Z
sensor.sunvec_potencia_ct,-16776,2025-03-13T03:08:49.295Z
sensor.sunvec_potencia_ct,-16912,2025-03-13T03:09:49.325Z
sensor.sunvec_potencia_ct,-16956,2025-03-13T03:10:49.304Z
sensor.sunvec_potencia_ct,-16980,2025-03-13T03:11:49.314Z
sensor.sunvec_potencia_ct,-16764,2025-03-13T03:12:49.308Z
sensor.sunvec_potencia_ct,-17060,2025-03-13T03:13:49.329Z
