entity_id,state,last_changed
sensor.sunvec_potencia_paneles_slave_1,3757.0,2025-03-13T10:03:45.338Z
sensor.sunvec_potencia_paneles_slave_1,3634.0,2025-03-13T10:04:45.365Z
sensor.sunvec_potencia_paneles_slave_1,3762.0,2025-03-13T10:05:45.344Z
sensor.sunvec_potencia_paneles_slave_1,4417.0,2025-03-13T10:06:45.337Z
sensor.sunvec_potencia_paneles_slave_1,6087.0,2025-03-13T10:07:45.370Z
sensor.sunvec_potencia_paneles_slave_1,6412.0,2025-03-13T10:08:45.345Z
sensor.sunvec_potencia_paneles_slave_1,3213.0,2025-03-13T10:09:45.344Z
sensor.sunvec_potencia_paneles_slave_1,3319.0,2025-03-13T10:10:45.332Z
sensor.sunvec_potencia_paneles_slave_1,5846.0,2025-03-13T10:11:45.342Z
sensor.sunvec_potencia_paneles_slave_1,6947.0,2025-03-13T10:12:45.344Z
sensor.sunvec_potencia_paneles_slave_1,8480.0,2025-03-13T10:13:45.329Z
sensor.sunvec_potencia_paneles_slave_1,8959.0,2025-03-13T10:14:45.349Z
sensor.sunvec_potencia_paneles_slave_1,8727.0,2025-03-13T10:15:45.380Z
sensor.sunvec_potencia_paneles_slave_1,8956.0,2025-03-13T10:16:45.328Z
sensor.sunvec_potencia_paneles_slave_1,8629.0,2025-03-13T10:17:45.351Z
sensor.sunvec_potencia_paneles_slave_1,8702.0,2025-03-13T10:18:45.332Z
sensor.sunvec_potencia_paneles_slave_1,8403.0,2025-03-13T10:19:45.325Z
sensor.sunvec_potencia_paneles_slave_1,8763.0,2025-03-13T10:20:45.354Z
sensor.sunvec_potencia_paneles_slave_1,8627.0,2025-03-13T10:21:45.337Z
sensor.sunvec_potencia_paneles_slave_1,3330.0,2025-03-13T10:22:45.328Z
sensor.sunvec_potencia_paneles_slave_1,3155.0,2025-03-13T10:23:45.373Z
sensor.sunvec_potencia_paneles_slave_1,3231.0,2025-03-13T10:24:45.328Z
sensor.sunvec_potencia_paneles_slave_1,3206.0,2025-03-13T10:25:45.316Z
sensor.sunvec_potencia_paneles_slave_1,3001.0,2025-03-13T10:26:45.315Z
sensor.sunvec_potencia_paneles_slave_1,2916.0,2025-03-13T10:27:45.318Z
sensor.sunvec_potencia_paneles_slave_1,3285.0,2025-03-13T10:28:45.326Z
sensor.sunvec_potencia_paneles_slave_1,3764.0,2025-03-13T10:29:45.316Z
sensor.sunvec_potencia_paneles_slave_1,9223.0,2025-03-13T10:30:45.323Z
sensor.sunvec_potencia_paneles_slave_1,9043.0,2025-03-13T10:31:45.347Z
sensor.sunvec_potencia_paneles_slave_1,9162.0,2025-03-13T10:32:45.316Z
sensor.sunvec_potencia_paneles_slave_1,9246.0,2025-03-13T10:33:45.333Z
sensor.sunvec_potencia_paneles_slave_1,3379.0,2025-03-13T10:34:45.306Z
sensor.sunvec_potencia_paneles_slave_1,2996.0,2025-03-13T10:35:45.316Z
sensor.sunvec_potencia_paneles_slave_1,3161.0,2025-03-13T10:36:45.352Z
sensor.sunvec_potencia_paneles_slave_1,4004.0,2025-03-13T10:37:45.313Z
sensor.sunvec_potencia_paneles_slave_1,4054.0,2025-03-13T10:38:45.305Z
sensor.sunvec_potencia_paneles_slave_1,9130.0,2025-03-13T10:39:45.301Z
sensor.sunvec_potencia_paneles_slave_1,3281.0,2025-03-13T10:40:45.302Z
sensor.sunvec_potencia_paneles_slave_1,3122.0,2025-03-13T10:41:45.303Z
sensor.sunvec_potencia_paneles_slave_1,5497.0,2025-03-13T10:42:45.307Z
sensor.sunvec_potencia_paneles_slave_1,3342.0,2025-03-13T10:43:45.326Z
